Date;Type;RefNo;SNO;Cur;TUPrice;ODAmt;Amt;Worth;Customer Code;StkISN
21/3/2016;ICG;134556;8;SIN;7.7;3372.6;-3372.6;-2753.21;IT23;45987
21/3/2016;ICG;134556;9;SIN;7.7;2594.9;-2594.9;-2133.74;IT23;45988
21/3/2016;ICG;134556;10;SIN;7;455;-455;-360.23;IT23;41174
21/3/2016;ICG;134556;11;SIN;6.9;1145.4;-1145.4;-953.64;IT23;46722
21/3/2016;ICG;134556;12;SIN;6.9;1076.4;-1076.4;-889.46;IT23;46723
21/3/2016;ICG;134556;13;SIN;6.2;846.3;-846.3;-661.54;IT23;42341
21/3/2016;ICG;134556;14;SIN;6.2;837;-837;-671.99;IT23;41156
21/3/2016;ICG;134556;15;SIN;4.8;739.2;-739.2;-585.67;IT23;43937
21/3/2016;ICG;134556;16;SIN;4.8;459.36;-459.36;-364.46;IT23;43936
21/3/2016;ICG;134556;17;SIN;4.8;441.6;-441.6;-357.58;IT23;43934
21/3/2016;ICG;134556;18;SIN;4.8;447.36;-447.36;-361.65;IT23;43938
21/3/2016;ICG;134556;19;SIN;4.8;447.84;-447.84;-354.65;IT23;43943
21/3/2016;ICG;134556;20;SIN;4.8;451.2;-451.2;-358.67;IT23;45127
21/3/2016;ICG;134556;21;SIN;3.8;760;-760;-570;IT23;46651
21/3/2016;ICG;134557;1;SIN;13.3;7315;-7315;-4945.25;IL12;46801
21/3/2016;ICG;134557;2;SIN;8;4000;-4000;-2315.94;IL12;46672
21/3/2016;ICG;134557;3;SIN;4.8;720;-720;-540.55;IL12;41393
21/3/2016;ICG;134557;4;SIN;4.6;460;-460;-361.65;IL12;41394
21/3/2016;ICG;134557;5;SIN;8.2;2460;-2460;-1458.36;IL12;41909
21/3/2016;ICG;134557;6;SIN;3;300;-300;-224;IL12;40727
21/3/2016;ICG;134557;7;SIN;3;403.5;-403.5;-359.32;IL12;41015
21/3/2016;ICG;134557;8;SIN;3;337.8;-337.8;-251.82;IL12;40737
21/3/2016;ICG;134557;9;SIN;3;249.9;-249.9;-191.49;IL12;30053
21/3/2016;ICG;134557;10;SIN;0.1;465.6;-465.6;-327.6;IL12;10072
21/3/2016;ICG;134557;11;SIN;4.8;151.2;-151.2;-124.54;IL12;30239
21/3/2016;ICG;134557;12;SIN;20;5000;-5000;-4057.5;IL12;10498
21/3/2016;ICG;134557;13;SIN;7.7;1047.2;-1047.2;-861.09;IL12;45988
21/3/2016;ICG;134557;14;SIN;7;910;-910;-720.45;IL12;41174
21/3/2016;ICG;134557;15;SIN;6.9;572.7;-572.7;-476.82;IL12;46722
21/3/2016;ICG;134557;16;SIN;6.9;538.2;-538.2;-444.73;IL12;46723
21/3/2016;ICG;134557;17;SIN;6.2;846.3;-846.3;-661.54;IL12;42341
21/3/2016;ICG;134557;18;SIN;6.2;396.8;-396.8;-313.35;IL12;46701
21/3/2016;ICG;134558;1;SIN;5.3;1632.4;-1632.4;-1384.67;IJ01;46793
21/3/2016;ICG;134558;2;SIN;5.3;2130.6;-2130.6;-1807.26;IJ01;46794
21/3/2016;ICG;134558;3;SIN;18.5;1313.5;-1313.5;-1084.42;IJ01;10006
21/3/2016;ICG;134558;4;SIN;18.5;1831.5;-1831.5;-1532.7;IJ01;10008
21/3/2016;ICG;134558;5;SIN;18.5;1776;-1776;-1466.26;IJ01;10011
21/3/2016;ICG;134558;6;SIN;18.5;888;-888;-765.33;IJ01;10012
21/3/2016;ICG;134558;7;SIN;18.5;703;-703;-633.03;IJ01;10010
21/3/2016;ICG;134558;8;SIN;0.41;410;-410;-404.59;IJ01;10075
21/3/2016;ICG;134558;9;SIN;0.85;1088;-1088;-918.4;IJ01;10076
21/3/2016;ICG;134558;10;SIN;11.8;236;-236;-200.8;IJ01;46767
21/3/2016;ICG;134558;11;SIN;11.8;1014.8;-1014.8;-863.44;IJ01;46768
21/3/2016;ICG;134558;12;SIN;2.3;2336.11;-2336.11;-1979.57;IJ01;43839
21/3/2016;ICG;134558;13;SIN;2.3;1279.26;-1279.26;-1086.42;IJ01;10394
21/3/2016;ICG;134558;14;SIN;2.34;1668.89;-1668.89;-1418.51;IJ01;46491
21/3/2016;ICG;134558;15;SIN;2.8;1205.96;-1205.96;-969.64;IJ01;10458
21/3/2016;ICG;134559;1;M$;7.4;2507.86;-877.75;-874.35;MS10;40724
21/3/2016;ICG;134559;2;M$;7.4;1739;-608.65;-590.05;MS10;40860
21/3/2016;ICG;134559;3;M$;7.4;9715.46;-3400.41;-3006.62;MS10;40725
21/3/2016;ICG;134559;4;M$;7.4;2346.54;-821.29;-710.3;MS10;40861
21/3/2016;ICG;134559;5;M$;7.4;11160.68;-3906.24;-3425.87;MS10;40726
21/3/2016;ICG;134559;6;M$;7.2;40443.12;-14155.09;-12116.49;MS10;41653
21/3/2016;ICG;134559;7;M$;7.2;1656.72;-579.85;-520.41;MS10;30053
21/3/2016;ICG;134559;8;M$;7.2;2165.04;-757.76;-689.51;MS10;40728
21/3/2016;ICG;134559;9;M$;7.2;7213.68;-2524.79;-2244.26;MS10;40727
9/3/2016;ICG;134560;1;M$;82.5;8250;-2887.5;-2245.76;MH10;46213
9/3/2016;ICG;134560;2;M$;79;7900;-2765;-2156.44;MH10;46214
9/3/2016;ICG;134560;3;M$;99.5;11940;-4179;-3592.38;MH10;46649
9/3/2016;ICG;134560;4;M$;94.5;11340;-3969;-3458.52;MH10;46648
9/3/2016;ICG;134560;5;M$;58.8;5880;-2058;-1774.88;MH10;46647
9/3/2016;ICG;134560;6;M$;90;900;-315;-281.08;MH10;44841
9/3/2016;ICG;134560;7;M$;100;1000;-350;-313.41;MH10;44842
9/3/2016;ICG;134560;8;M$;116;1160;-406;-361.92;MH10;44843
9/3/2016;ICG;134560;9;M$;132;1980;-693;-613.76;MH10;44844
9/3/2016;ICG;134560;10;M$;160;2400;-840;-748.09;MH10;44845
9/3/2016;ICG;134560;11;M$;80;800;-280;-249.98;MH10;43801
9/3/2016;ICG;134560;12;M$;94;940;-329;-289.78;MH10;43802
9/3/2016;ICG;134560;13;M$;108;1080;-378;-330.82;MH10;43803
9/3/2016;ICG;134560;14;M$;122;1830;-640.5;-568.99;MH10;43800
9/3/2016;ICG;134560;15;M$;147;2205;-771.75;-682.79;MH10;41062
9/3/2016;ICG;134560;16;M$;129;2580;-903;-778.75;MH10;44944
9/3/2016;ICG;134560;17;M$;108;1080;-378;-326.97;MH10;41767
9/3/2016;ICG;134560;18;M$;94.5;3024;-1058.4;-914.53;MH10;43805
9/3/2016;ICG;134560;19;M$;83.7;2845.8;-996.03;-861.37;MH10;43804
9/3/2016;ICG;134560;20;M$;71.7;2437.8;-853.23;-738.32;MH10;44943
9/3/2016;ICG;134560;21;M$;61.4;859.6;-300.86;-260.33;MH10;45586
22/3/2016;ICG;134561;1;SIN;4.8;960;-960;-780;IT09;41392
22/3/2016;ICG;134561;2;SIN;4.8;720;-720;-540.56;IT09;41393
22/3/2016;ICG;134561;3;SIN;4.6;460;-460;-361.65;IT09;41394
22/3/2016;ICG;134561;4;SIN;4.6;460;-460;-351.53;IT09;41395
22/3/2016;ICG;134561;5;SIN;11.5;604.9;-604.9;-447.35;IT09;44774
22/3/2016;ICG;134561;6;SIN;20;20;-20;-15.85;IT09;10080
22/3/2016;ICG;134562;1;SIN;4.6;316.02;-316.02;-244.45;IL09;45538
22/3/2016;ICG;134562;2;SIN;4.6;308.66;-308.66;-231.25;IL09;45540
22/3/2016;ICG;134562;3;SIN;4.6;276;-276;-202.46;IL09;45539
22/3/2016;ICG;134562;4;SIN;4.5;104.4;-104.4;-67.88;IL09;46357
22/3/2016;ICG;134562;5;SIN;310;930;-930;-474.37;IL09;42597
22/3/2016;ICG;134562;6;SIN;6.5;325;-325;-225.24;IL09;43512
22/3/2016;ICG;134562;7;SIN;613;122.6;-122.6;-100.8;IL09;40002
22/3/2016;ICG;134562;8;SIN;11.3;135.6;-135.6;-110.32;IL09;45466
22/3/2016;ICG;134562;9;SIN;25.5;306;-306;-246.38;IL09;45471
22/3/2016;ICG;134562;10;SIN;67.5;270;-270;-197.65;IL09;45473
22/3/2016;ICG;134562;11;SIN;4.6;230;-230;-180.83;IL09;41394
22/3/2016;ICG;134563;1;SIN;13.8;165.6;-165.6;-110.32;IY03;45467
22/3/2016;ICG;134563;2;SIN;20.8;124.8;-124.8;-98.95;IY03;45469
22/3/2016;ICG;134563;3;SIN;67.5;405;-405;-296.47;IY03;45473
22/3/2016;ICG;134564;1;SIN;2.35;513.01;-513.01;-419.89;IT08;10379
22/3/2016;ICG;134564;2;SIN;2.35;349.45;-349.45;-291.87;IT08;43839
22/3/2016;ICG;134565;1;SIN;250;2500;-2500;-1468.74;IH03;10128
22/3/2016;ICG;134565;2;SIN;6.5;3250;-3250;-1858.62;IH03;43513
22/3/2016;ICG;134565;3;SIN;4;8000;-8000;-6602.56;IH03;10126
23/3/2016;ICG;134566;1;SIN;12.5;812.5;-812.5;-529.33;IG01;45575
23/3/2016;ICG;134566;2;SIN;10.1;808;-808;-548.95;IG01;45576
23/3/2016;ICG;134566;3;SIN;47;752;-752;-606.6;IG01;44777
23/3/2016;ICG;134567;1;SIN;235;2350;-2350;-1730.37;IA07;42598
23/3/2016;ICG;134567;2;SIN;235;2350;-2350;-1468.74;IA07;10128
23/3/2016;ICG;134567;3;SIN;4.8;230.4;-230.4;-185.79;IA07;30193
23/3/2016;ICG;134568;1;S$;120;1080;-1080;-611.06;SC06;30347
23/3/2016;ICG;134569;1;SIN;245;2450;-2450;-1468.73;IS06;42100
23/3/2016;ICG;134569;2;SIN;245;4900;-4900;-3460.73;IS06;42598
23/3/2016;ICG;134569;3;SIN;245;4900;-4900;-2937.47;IS06;10128
23/3/2016;ICG;134569;4;SIN;5.8;1160;-1160;-743.45;IS06;43513
23/3/2016;ICG;134569;5;SIN;4;4000;-4000;-3301.28;IS06;10126
23/3/2016;ICG;134570;1;S$;2.9;2197.04;-2197.04;-1469.61;SJ03;10379
24/3/2016;ICG;134571;1;SIN;250;3000;-3000;-1762.48;IH03;10128
24/3/2016;ICG;134571;2;SIN;6.5;3250;-3250;-1858.62;IH03;43513
24/3/2016;ICG;134572;1;S$;110;110;-110;-73.06;SM01;30274
23/3/2016;ICG;134573;1;SIN;5.9;6248.1;-6248.1;-4191.68;IT04;46548
23/3/2016;ICG;134573;2;SIN;0;16225;-16225;-19604.73;IT04;46445
23/3/2016;ICG;134573;3;SIN;4.8;690.72;-690.72;-547.42;IT04;45150
23/3/2016;ICG;134573;4;SIN;4.8;528.96;-528.96;-419.63;IT04;45132
23/3/2016;ICG;134573;5;SIN;4.8;663.84;-663.84;-527.11;IT04;45129
23/3/2016;ICG;134573;6;SIN;4.8;75.36;-75.36;-60.48;IT04;45130
26/3/2016;ICG;134574;1;SIN;2.8;276.92;-276.92;-222.23;IJ01;40725
26/3/2016;ICG;134574;2;SIN;2.8;441.56;-441.56;-345.74;IJ01;40726
26/3/2016;ICG;134574;3;SIN;2.8;3195.08;-3195.08;-2519.21;IJ01;40737
26/3/2016;ICG;134574;4;SIN;2.8;626.92;-626.92;-513.74;IJ01;30053
26/3/2016;ICG;134574;5;SIN;2.8;602.28;-602.28;-484.82;IJ01;10458
26/3/2016;ICG;134574;6;SIN;2.8;791.28;-791.28;-676.74;IJ01;30347
26/3/2016;ICG;134574;7;SIN;6;2055;-2055;-1659.89;IJ01;42341
26/3/2016;ICG;134574;8;SIN;6;1215;-1215;-1007.99;IJ01;41156
26/3/2016;ICG;134574;9;SIN;6;1926;-1926;-1566.77;IJ01;46701
26/3/2016;ICG;134574;10;SIN;5.65;2005.75;-2005.75;-1667.39;IJ01;46708
26/3/2016;ICG;134574;11;SIN;5.45;697.6;-697.6;-574.59;IJ01;46715
26/3/2016;ICG;134574;12;SIN;5.45;648.55;-648.55;-532.7;IJ01;46716
26/3/2016;ICG;134574;13;SIN;2.3;2929.97;-2929.97;-2486.99;IJ01;10401
26/3/2016;ICG;134574;14;SIN;2.3;1661.75;-1661.75;-1459.98;IJ01;43958
26/3/2016;ICG;134574;15;SIN;4.5;674.1;-674.1;-510.88;IJ01;45683
26/3/2016;ICG;134574;16;SIN;4.1;480.52;-480.52;-369.78;IJ01;45545
26/3/2016;ICG;134574;17;SIN;1;50;-50;-33.09;IJ01;45704
26/3/2016;ICG;134574;18;SIN;1.05;52.5;-52.5;-33.31;IJ01;45705
26/3/2016;ICG;134574;19;SIN;1.3;63.7;-63.7;-37.99;IJ01;45708
26/3/2016;ICG;134574;20;SIN;1.35;67.5;-67.5;-40.7;IJ01;45709
26/3/2016;ICG;134574;21;SIN;1.65;82.5;-82.5;-49.97;IJ01;45710
26/3/2016;ICG;134574;22;SIN;1.75;87.5;-87.5;-52.84;IJ01;45711
30/3/2016;ICG;134575;1;SIN;75;11700;-11700;-7148.14;IP07;41534
30/3/2016;ICG;134575;2;SIN;75;13500;-13500;-8246.73;IP07;41535
30/3/2016;ICG;134575;3;SIN;75;1500;-1500;-1078.16;IP07;41536
30/3/2016;ICG;134575;4;SIN;230;4370;-4370;-2119.65;IP07;41207
30/3/2016;ICG;134575;5;SIN;230;1150;-1150;-534.9;IP07;41208
30/3/2016;ICG;134576;1;S$;120;600;-600;-338.37;SS26;30347
30/3/2016;ICG;134577;1;S$;15;300;-300;-247.1;SS26;44494
29/3/2016;ICG;134578;1;SIN;6.5;7800;-7800;-5623.16;IA14;41371
29/3/2016;ICG;134578;2;SIN;6.6;3630;-3630;-2576.67;IA14;46094
29/3/2016;ICG;134578;3;SIN;5.3;1060;-1060;-857.28;IA14;10644
29/3/2016;ICG;134578;4;SIN;5.3;1060;-1060;-808.75;IA14;46365
29/3/2016;ICG;134578;5;SIN;4.2;588;-588;-480.76;IA14;41966
29/3/2016;ICG;134579;1;SIN;6.8;4477.8;-4477.8;-3175.72;IK11;40676
29/3/2016;ICG;134579;2;SIN;5.3;265;-265;-210.13;IK11;46796
29/3/2016;ICG;134579;3;SIN;4.8;198.72;-198.72;-161.29;IK11;10384
29/3/2016;ICG;134579;4;SIN;27;1296;-1296;-885.75;IK11;40412
29/3/2016;ICG;134580;1;SIN;8.6;1118;-1118;-809.3;IL09;40765
29/3/2016;ICG;134580;2;SIN;15;150;-150;-104.59;IL09;40174
29/3/2016;ICG;134580;3;SIN;4.8;148.8;-148.8;-118.21;IL09;43943
29/3/2016;ICG;134580;4;SIN;4.8;146.88;-146.88;-121.12;IL09;43940
29/3/2016;ICG;134580;5;SIN;3;333;-333;-251.08;IL09;40737
29/3/2016;ICG;134580;6;SIN;10.5;367.5;-367.5;-249.8;IL09;45635
29/3/2016;ICG;134580;7;SIN;11.5;345;-345;-232.66;IL09;43290
29/3/2016;ICG;134581;1;SIN;2.35;355.56;-355.56;-295.15;IK06;43839
29/3/2016;ICG;134581;2;SIN;2.35;504.78;-504.78;-429.36;IK06;43838
29/3/2016;ICG;134581;3;SIN;11.5;2760;-2760;-2235.34;IK06;45938
29/3/2016;ICG;134581;4;SIN;11.5;2760;-2760;-2245.12;IK06;46425
29/3/2016;ICG;134581;5;SIN;3;268.8;-268.8;-205.18;IK06;40727
29/3/2016;ICG;134582;1;SIN;19;912;-912;-700.17;IA091;10008
29/3/2016;ICG;134582;2;SIN;19;912;-912;-696.45;IA091;10009
29/3/2016;ICG;134582;3;SIN;88;880;-880;-458.21;IA091;41534
29/3/2016;ICG;134582;4;SIN;88;440;-440;-229.08;IA091;41535
29/3/2016;ICG;134583;1;SIN;3;553.8;-553.8;-423.29;IY03;40728
29/3/2016;ICG;134583;2;SIN;3;335.1;-335.1;-267.49;IY03;30347
29/3/2016;ICG;134583;3;SIN;5.3;212;-212;-171.46;IY03;10644
29/3/2016;ICG;134583;4;SIN;88;352;-352;-183.29;IY03;41534
29/3/2016;ICG;134583;5;SIN;88;264;-264;-137.45;IY03;41535
29/3/2016;ICG;134583;6;SIN;19;190;-190;-145.09;IY03;10009
29/3/2016;ICG;134583;7;SIN;6.9;572.7;-572.7;-476.82;IY03;46722
29/3/2016;ICG;134584;1;SIN;19;912;-912;-701.69;IT08;10006
29/3/2016;ICG;134584;2;SIN;19;912;-912;-700.17;IT08;10008
29/3/2016;ICG;134584;3;SIN;19;1824;-1824;-1392.89;IT08;10009
21/3/2016;ICX;931442;1;S$;19.5;1950;-1950;-1220.15;CASH;44169
21/3/2016;ICX;931443;1;S$;3.2;177.6;-177.6;-108;CASH;30262
21/3/2016;ICX;931444;1;S$;3;468;-468;-304.32;CASH;10401
21/3/2016;ICX;931444;2;S$;4.8;288;-288;-128.29;CASH;10321
24/3/2016;ICX;931445;1;S$;15;15;-15;-4.41;CASH;10025
24/3/2016;ICX;931445;2;S$;15;15;-15;-4.48;CASH;10026
24/3/2016;ICX;931446;1;S$;3.2;1358.72;-1358.72;-812.56;CASH;10394
25/3/2016;ICX;931447;1;S$;1.5;48;-48;-30.37;CASH;40857
25/3/2016;ICX;931447;2;S$;40;40;-40;-20.17;CASH;40917
26/3/2016;ICX;931448;1;S$;3.2;899.2;-899.2;-539.98;CASH;30262
28/3/2016;ICX;931449;1;S$;2.5;50;-50;-30.14;CASH;43938
30/3/2016;ICX;931450;1;S$;19;38;-38;-17.94;CASH;10102
31/3/2016;ICG;134585;1;SIN;800;8000;-8000;-7495.77;IA14;46815
31/3/2016;ICG;134586;1;SIN;2.1;105;-105;-73.22;IG01;44884
31/3/2016;ICG;134586;2;SIN;2.1;105;-105;-74.49;IG01;44523
31/3/2016;ICG;134586;3;SIN;2.1;105;-105;-74.46;IG01;44885
31/3/2016;ICG;134586;4;SIN;2.1;105;-105;-69.26;IG01;46176
31/3/2016;ICG;134586;5;SIN;88;176;-176;-91.64;IG01;41534
31/3/2016;ICG;134586;6;SIN;8;160;-160;-105.96;IG01;40738
31/3/2016;ICG;134586;7;SIN;1;300;-300;-228.3;IG01;46188
31/3/2016;ICG;134586;8;SIN;1;300;-300;-233.26;IG01;10221
31/3/2016;ICG;134586;9;SIN;1;300;-300;-233.11;IG01;10210
31/3/2016;ICG;134586;10;SIN;3.8;155.04;-155.04;-117.46;IG01;45622
31/3/2016;ICG;134586;11;SIN;3.8;152;-152;-115.54;IG01;45625
31/3/2016;ICG;134586;12;SIN;4.6;230;-230;-184.94;IG01;42143
31/3/2016;ICG;134587;1;S$;4.9;129.36;-129.36;-110.32;SS07;10096
31/3/2016;ICG;134587;2;S$;4.6;230;-230;-183.56;SS07;40165
31/3/2016;ICG;134587;3;S$;4.2;165.48;-165.48;-138.85;SS07;10287
31/3/2016;ICG;134587;4;S$;4.8;144;-144;-116.41;SS07;41636
31/3/2016;ICG;134587;5;S$;4.8;145.44;-145.44;-115.23;SS07;43937
31/3/2016;ICG;134587;6;S$;4.8;156;-156;-122.63;SS07;43936
31/3/2016;ICG;134587;7;S$;4.8;150.24;-150.24;-120.55;SS07;43938
31/3/2016;ICG;134587;8;S$;4.8;150.24;-150.24;-118.22;SS07;43943
31/3/2016;ICG;134587;9;S$;4.8;146.88;-146.88;-118.91;SS07;45127
31/3/2016;ICG;134587;10;S$;4.8;146.88;-146.88;-121.12;SS07;43940
31/3/2016;ICG;134587;11;S$;4.8;219.36;-219.36;-173.94;SS07;45154
31/3/2016;ICG;134587;12;S$;3.8;3040;-3040;-2641.02;SS07;10126
31/3/2016;ICG;134587;13;S$;250;1500;-1500;-1038.22;SS07;42598
31/3/2016;ICG;134587;14;S$;4.6;920;-920;-745.29;SS07;10058
31/3/2016;ICG;134587;15;S$;6.17;1888.02;-1888.02;-1585.08;SS07;44800
31/3/2016;ICG;134587;16;S$;5.67;2250.99;-2250.99;-1885.75;SS07;43584
31/3/2016;ICG;134587;17;S$;5.61;2311.32;-2311.32;-1936.4;SS07;40185
31/3/2016;ICG;134587;18;S$;5.28;2244;-2244;-1882.75;SS07;43582
31/3/2016;ICG;134587;19;S$;5.23;1307.5;-1307.5;-1095;SS07;43583
31/3/2016;ICG;134587;20;S$;2.03;966.28;-966.28;-794.92;SS07;41678
31/3/2016;ICG;134587;21;S$;1.88;579.04;-579.04;-477.4;SS07;41680
31/3/2016;ICG;134587;22;S$;1.85;414.4;-414.4;-340.48;SS07;42743
31/3/2016;ICG;134587;23;S$;1.85;429.2;-429.2;-352.64;SS07;43358
31/3/2016;ICG;134587;24;S$;1.85;429.2;-429.2;-352.64;SS07;43244
31/3/2016;ICG;134587;25;S$;1.85;423.65;-423.65;-348.08;SS07;42895
31/3/2016;ICG;134587;26;S$;6.87;1312.17;-1312.17;-1098.25;SS07;44007
31/3/2016;ICG;134587;27;S$;5.84;1208.88;-1208.88;-1012.23;SS07;44008
31/3/2016;ICG;134587;28;S$;5.58;1155.06;-1155.06;-966.69;SS07;40204
31/3/2016;ICG;134587;29;S$;4.79;977.16;-977.16;-818.04;SS07;44009
31/3/2016;ICG;134587;30;S$;3.33;1038.96;-1038.96;-851.76;SS07;41672
31/3/2016;ICG;134587;31;S$;2.93;1535.32;-1535.32;-1257.6;SS07;41673
31/3/2016;ICG;134587;32;S$;2.56;545.28;-545.28;-447.3;SS07;41676
31/3/2016;ICG;134587;33;S$;2.56;609.28;-609.28;-499.8;SS07;46418
31/3/2016;ICG;134587;34;S$;5.13;3154.95;-3154.95;-2644.5;SS07;43580
31/3/2016;ICG;134587;35;S$;4.55;2056.6;-2056.6;-1726.64;SS07;43581
31/3/2016;ICG;134587;36;S$;5.07;572.91;-572.91;-480.25;SS07;44798
31/3/2016;ICG;134587;37;S$;5.28;1098.24;-1098.24;-921.44;SS07;44797
31/3/2016;ICG;134587;38;S$;5.81;1074.85;-1074.85;-900.95;SS07;42291
31/3/2016;ICG;134587;39;S$;5.3;487.6;-487.6;-408.48;SS07;41682
31/3/2016;ICG;134587;40;S$;5.01;956.91;-956.91;-802.2;SS07;41683
31/3/2016;ICG;134587;41;S$;4.88;1000.4;-1000.4;-836.4;SS07;41684
31/3/2016;ICG;134587;42;S$;4.88;956.48;-956.48;-791.84;SS07;41685
31/3/2016;ICG;134587;43;S$;4.88;951.6;-951.6;-787.8;SS07;41686
31/3/2016;ICG;134587;44;S$;4.82;925.44;-925.44;-775.68;SS07;41687
31/3/2016;ICG;134587;45;S$;4.37;839.04;-839.04;-702.72;SS07;41688
31/3/2016;ICG;134587;46;S$;4.37;305.9;-305.9;-256.2;SS07;41984
31/3/2016;ICG;134587;47;S$;4.37;428.26;-428.26;-358.68;SS07;41985
31/3/2016;ICG;134587;48;S$;6.19;1850.81;-1850.81;-1518.92;SS07;42923
31/3/2016;ICG;134587;49;S$;4.85;902.1;-902.1;-740.28;SS07;42925
31/3/2016;ICG;134587;50;S$;6.5;2021.5;-2021.5;-1694.95;SS07;40184
31/3/2016;ICG;134588;1;SIN;1;600;-600;-456.6;IT04;46188
31/3/2016;ICG;134588;2;SIN;4.46;2155.96;-2155.96;-1761.52;IT04;45535
31/3/2016;ICG;134588;3;SIN;4.46;1000.38;-1000.38;-817.61;IT04;45537
31/3/2016;ICG;134588;4;SIN;4.28;1498;-1498;-1245.37;IT04;45538
31/3/2016;ICG;134588;5;SIN;4.28;4316.38;-4316.38;-3475.62;IT04;45540
31/3/2016;ICG;134588;6;SIN;4.28;771.26;-771.26;-608.05;IT04;45539
31/3/2016;ICG;134588;7;SIN;4.28;2452.44;-2452.44;-1941.6;IT04;45683
31/3/2016;ICG;134588;8;SIN;4.65;383.16;-383.16;-297.69;IT04;45984
31/3/2016;ICG;134588;9;SIN;4.09;265.44;-265.44;-217.31;IT04;46698
31/3/2016;ICG;134588;10;SIN;4;2551.6;-2551.6;-2175.03;IT04;46543
31/3/2016;ICG;134588;11;SIN;3.81;1160.53;-1160.53;-1026.81;IT04;46544
31/3/2016;ICG;134588;12;SIN;3.81;217.55;-217.55;-184.13;IT04;45545
31/3/2016;ICG;134588;13;SIN;3.81;626.36;-626.36;-517.18;IT04;45546
31/3/2016;ICG;134588;14;SIN;6.5;4875;-4875;-3514.47;IT04;41371
31/3/2016;ICG;134588;15;SIN;0.28;140;-140;-70;IT04;43518
31/3/2016;ICG;134588;16;SIN;0.24;120;-120;-50;IT04;44490
31/3/2016;ICG;134588;17;SIN;0.24;120;-120;-50;IT04;45489
31/3/2016;ICG;134588;18;SIN;3.8;380;-380;-194.27;IT04;40749
31/3/2016;ICG;134588;19;SIN;88;440;-440;-229.11;IT04;41534
31/3/2016;ICG;134588;20;SIN;2.3;230;-230;-148.99;IT04;44523
31/3/2016;ICG;134589;1;SIN;82;1640;-1640;-916.43;IS06;41534
1/4/2016;ICG;134590;1;SIN;19;912;-912;-701.69;IT04;10006
1/4/2016;ICG;134590;2;SIN;19;912;-912;-696.45;IT04;10009
2/4/2016;ICG;134591;1;SIN;17.5;875;-875;-676.3;IA07;10031
2/4/2016;ICG;134591;2;SIN;28;560;-560;-425.6;IA07;40793
2/4/2016;ICG;134591;3;SIN;7;350;-350;-268.03;IA07;44286
2/4/2016;ICG;134591;4;SIN;4.8;475.2;-475.2;-384.44;IA07;40016
4/4/2016;ICG;134592;1;S$;4.3;172;-172;-96.34;ST03;10313
5/4/2016;ICG;134593;1;S$;6.8;10030;-10030;-5415.96;SO05;44935
5/4/2016;ICG;134594;1;SIN;3;690.9;-690.9;-522.03;IL09;30053
4/4/2016;ICG;134595;1;SIN;4.8;149.28;-149.28;-118.21;IT26;43943
4/4/2016;ICG;134595;2;SIN;0;36;-36;-27.79;IT26;40107
4/4/2016;ICG;134595;3;SIN;0;30;-30;-23.01;IT26;40174
4/4/2016;ICG;134595;4;SIN;0.35;52.5;-52.5;-28.5;IT26;43514
4/4/2016;ICG;134595;5;SIN;0.28;42;-42;-21;IT26;43516
